sample,label,object,group,mapping_objs
276-0,1,"they, cookie jar, they, she, dishes, she, plate, she, dishes, cupboard, cookie jar, cupboard","group1-they, group1, group1-they, group2, group2, group2, group2, group2, group2, group3, group1, group1","['kids', 'jar', 'kids', 'mother', 'dish_2', 'mother', 'dish_2', 'mother', 'dish_2', 'cupboard_3', 'jar', 'cupboard_1']"
279-0,1,"cookies, girl, mother, dishes, water, floor, she, dishes, kid,  kid, stool, curtains, grass, mother, water, cookie jar, stool","group1, group1, group2, group2, group2, group2, group2, group2, group1-kid-boy, group1-kid-boy, group1, group4, group4, group2, group2, group1, group1","['cookie', 'girl', 'mother', 'dish_2', 'water', 'floor', 'mother', 'dish_2', 'boy', 'boy', 'stool', 'curtain', 'plant', 'mother', 'water', 'jar', 'stool']"
279-1,1,"cookie jar, stool, dishes, sink, she, dishes, kid, cookie jars, she","group1, group1, group2, group2, group2, group2, group1-kid-boy, group1, group2","['jar', 'stool', 'dish_2', 'sink', 'mother', 'dish_2', 'boy', 'jar', 'mother']"
282-0,1,"mother, dishes, water, sink, boy, stool, he, cookie jar, girl, cookie, water, dishes, sink, cookie jar, grass, window, sink, window","group2, group2, group2, group2, group1, group1, group1, group1, group1, group1, group2, group2, group2, group1, group4, group4, group2, group4","['mother', 'dish_2', 'water', 'sink', 'boy', 'stool', 'boy', 'jar', 'girl', 'cookie', 'water', 'dish_2', 'sink', 'jar', 'plant', 'window', 'sink', 'window']"
282-1,1,"boy, cookie jar, stool, sister, hand, cookie, sink,  water, floor, she, dishes, girl, cookies, boy,  cookie jar, mother, dishwater, floor, she, dishes, sink, stool, boy","group1, group1, group1, group1-kid-girl, group2, group1, group2, group2, group2, group2, group2, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group1, group1","['boy', 'jar', 'stool', 'girl', 'mother', 'cookie', 'sink', 'water', 'floor', 'mother', 'dish_2', 'girl', 'cookie', 'boy', 'jar', 'mother', 'water', 'floor', 'mother', 'dish_2', 'sink', 'stool', 'boy']"
282-2,1,"boy, cookie jar, he, stool, he, girl, hand,  cookie, cookie jar, her, mother, dishes,  water, sink, she, window, lawn, birds, trees, she, dishes, water, floor, boy, stool, water, floor","group1, group1, group1, group1, group1, group1, group1-girl-hand, group1, group1, group1, group2, group2, group2, group2, group2, group4, group4, group4, group4, group2, group2, group2, group2, group1, group1, group2, group2","['boy', 'jar', 'boy', 'stool', 'boy', 'girl', 'girl', 'cookie', 'jar', 'girl', 'mother', 'dish_2', 'water', 'sink', 'mother', 'window', 'plant', 'plant', 'mother', 'dish_2', 'water', 'floor', 'boy', 'stool', 'water', 'floor']"
283-0,1,"youngster, stool, he, cookie jar,  girl, cookies, she, hand, mother, spigots, water, sink, she, dishes, countertop, yard, curtains, boy, stool, she, dish, hand, she, water, floor, house","group1-kid-boy, group1, group1, group1, group1, group1, group1, group1-girl-hand, group2, group2, group2, group2, group2, group2, group3, group4, group4, group1, group1, group2, group2, group2, group2, group2, group2, group4","['boy', 'stool', 'boy', 'jar', 'girl', 'cookie', 'girl', 'girl', 'mother', 'sink', 'water', 'sink', 'mother', 'dish_2', 'cupboard_3', 'yard', 'curtain', 'boy', 'stool', 'mother', 'dish_2', 'mother', 'mother', 'water', 'floor']"
283-1,1,"girl, boy, stool, cookies, he, mother, dishes, sink, floor, she, dishes, she, dishes, boy, girl, him, cookies, cookie jar","group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group2, group2, group1, group1, group1, group1, group1","['girl', 'boy', 'stool', 'cookie', 'boy', 'mother', 'dish_2', 'sink', 'floor', 'mother', 'dish_2', 'mother', 'dish_2', 'boy', 'girl', 'boy', 'cookie', 'jar']"
289-2,1,"mother, dishes, water, boy, cookies , cookie jar, cupboard, stool, him, she, hand, cookie","group2, group2, group2, group1, group1, group1, group1, group1, group1, group1, group1-girl-hand, group1","['mother', 'dish_2', 'water', 'boy', 'cookie', 'jar', 'cupboard_1', 'stool', 'boy', 'girl', 'girl', 'cookie']"
291-1,1,"boy, cookie jar, girl, cookie,  hand, mother, dishes, sink, stool, boy","group1, group1, group1, group1, group1-girl-hand, group2, group2, group2, group1, group1","['boy', 'jar', 'girl', 'cookie', 'girl', 'mother', 'dish_2', 'sink', 'stool', 'boy']"
291-2,1,"boy, cookie jar, cookie, sister, mother, dishes, stool, boy, sink","group1, group1, group1, group1-kid-girl, group2, group2, group1, group1, group2","['boy', 'jar', 'cookie', 'girl', 'mother', 'dish_2', 'stool', 'boy', 'sink']"
293-1,1,"cookie jar, stool, stool, girl, dishes, water, plates, water, cookie jar, stool","group1, group1, group1, group1, group2, group2, group2, group2, group1, group1","['jar', 'stool', 'stool', 'girl', 'dish_2', 'water', 'dish_2', 'water', 'jar', 'stool']"
306-0,1,"cookie, cookie jar, stool, stool, she, finger, she, water, sink, she, dishes, sink, water, spigot, dishes","group1, group1, group1, group1, group1, group1-girl-hand, group1, group2, group2, group2, group2, group2, group2, group2, group2","['cookie', 'jar', 'stool', 'stool', 'girl', 'girl', 'girl', 'water', 'sink', 'mother', 'dish_2', 'sink', 'water', 'sink', 'dish_2']"
310-0,1,"stool, cookie, sink, mother, dish, girl, cookie, mother, dishes, sink, boy, cookies, stool, window","group1, group1, group2, group2, group2, group1, group1, group2, group2, group2, group1, group1, group1, group4","['stool', 'cookie', 'sink', 'mother', 'dish_2', 'girl', 'cookie', 'mother', 'dish_2', 'sink', 'boy', 'cookie', 'stool', 'window']"
311-0,1,"cookie jar, boy, mother, water","group1, group1, group2, group2","['jar', 'boy', 'mother', 'water']"
319-0,1,"girl, girl, girl, girl","group1, group1, group2, group1","['girl', 'girl', 'mother', 'girl']"
325-0,1,"lady, dishes, boy, cookie jar, girl, floor, sink, dishes, cupboard, walkway, sink, boy, cookies","group2, group2, group1, group1, group2, group1, group2, group2, group3, group4, group2, group1, group1","['mother', 'dish_2', 'boy', 'jar', 'mother', 'floor', 'sink', 'dish_2', 'cupboard_3', 'path', 'sink', 'boy', 'cookie']"
325-1,1,"lady, boy, stool, cookie,  girl, she, hand, sink, water","group2, group1, group1, group1, group1, group1, group1-girl-hand, group2, group2","['mother', 'boy', 'stool', 'cookie', 'girl', 'girl', 'girl', 'sink', 'water']"
329-0,1,"kid, cookies, girl, boy, she, finger, mouth, mommy, dishwater, cups, saucer, plate, mommy, water, kid, back, head, girl, cookie,  cookie, cookie, kid, brother, sink, kid, stool, cookie jar","group1-kid-boy, group1, group1, group1, group1, group1-girl-hand, group1-girl-hand, group2, group2, group3, group3, group2, group2, group2, group1-kid-boy, group1-boy-hand, group1-boy-hand, group1, group1, group1, group1, group1-kid-girl, group1, group2, group1-kid-boy, group1, group1","['boy', 'cookie', 'girl', 'boy', 'girl', 'girl', 'girl', 'mother', 'water', 'dish_3', 'dish_3', 'dish_2', 'mother', 'water', 'boy', 'boy', 'boy', 'girl', 'cookie', 'cookie', 'cookie', 'girl', 'boy', 'sink', 'boy', 'stool', 'jar']"
334-0,1,"girl, brother, brother, cookie jar, stool, mother, dishes, water, sink, dishes, sink, curtains, window, tree, window, yard, water, sink, mother, shoe, she, water, she, dish, she, apron, boy, stool, girl, cupboard, cookie jar, cookie, hand, sister, curtains, dishes, counter, sink, garden,  house, tree, yard","group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group4, group4, group4, group4, group4, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group1, group1, group1, group1, group1, group1, group1-boy-hand, group1-kid-girl, group4, group2, group3, group2, group4, group4, group4, group4","['girl', 'boy', 'boy', 'jar', 'stool', 'mother', 'dish_2', 'water', 'sink', 'dish_2', 'sink', 'curtain', 'window', 'plant', 'window', 'yard', 'water', 'sink', 'mother', 'mother', 'mother', 'water', 'mother', 'dish_2', 'mother', 'mother', 'boy', 'stool', 'girl', 'cupboard_1', 'jar', 'cookie', 'boy', 'girl', 'curtain', 'dish_2', 'cupboard_3', 'sink', 'yard', 'plant', 'yard']"
334-1,1,"cookies, jar, cupboard, stool, girl, cookies, he, cupboard, cookies, jar, stool, cookie, water, sink, floor, woman, she, dishes, she, dish, she, water, sink, yard","group1, group1, group1, group1, group1, group1, group1, group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group4","['cookie', 'jar', 'cupboard_1', 'stool', 'girl', 'cookie', 'boy', 'cupboard_1', 'cookie', 'jar', 'stool', 'cookie', 'water', 'sink', 'floor', 'mother', 'mother', 'dish_2', 'mother', 'dish_2', 'mother', 'water', 'sink', 'yard']"
337-0,1,"mother, dishes, boy, stool, cookie jar, girl, cookie jar, boy, stool, he, girl, mother, sink, dishes, water","group2, group2, group1, group1, group1, group1, group1, group1, group1, group1, group1, group2, group2, group2, group2","['mother', 'dish_2', 'boy', 'stool', 'jar', 'girl', 'jar', 'boy', 'stool', 'boy', 'girl', 'mother', 'sink', 'dish_2', 'water']"
338-0,1,"water, sink, woman, dishes, boy, stool, he, cookie jar, girl, cookie, she","group2, group2, group2, group2, group1, group1, group1, group1, group1, group1, group1","['water', 'sink', 'mother', 'dish_2', 'boy', 'stool', 'boy', 'jar', 'girl', 'cookie', 'girl']"
339-0,1,"kid, stool, he, mother, dishes, sink, floor, kid,  kid, cookies, he, stool","group1-kid-boy, group1, group1, group2, group2, group2, group2, group1-kid-boy, group1-kid-boy, group1, group1, group1","['boy', 'stool', 'boy', 'mother', 'dish_2', 'sink', 'floor', 'boy', 'boy', 'cookie', 'boy', 'stool']"
341-0,1,"she, dishes, he, cookie jar, sister, she, water, sink, she, shoes, he, floor, he, stool, she, sink, dishes, she","group2, group2, group1, group1, group1-kid-girl, group2, group2, group2, group2, group2, group1, group2, group1, group1, group2, group2, group2, group2","['mother', 'dish_2', 'boy', 'jar', 'girl', 'mother', 'water', 'sink', 'mother', 'mother', 'boy', 'floor', 'boy', 'stool', 'mother', 'sink', 'dish_2', 'mother']"
342-0,1,"cookie jar, stool, he, him, girl, cookie, mama, she, dishes, she, sink, she, water, girl, cookie, cookies, cups, saucers","group1, group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group2, group1, group1, group1, group3, group3","['jar', 'stool', 'boy', 'boy', 'girl', 'cookie', 'mother', 'mother', 'dish_2', 'mother', 'sink', 'mother', 'water', 'girl', 'cookie', 'cookie', 'dish_3', 'dish_3']"
342-1,1,"boy, hand, cookie jar, girl, cookies, stool, mama, dishes, she, water, floor, she, window, grass, trees, she, water, floor, she, cups, plate","group1, group1-boy-hand, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group4, group4, group4, group2, group2, group2, group2, group3, group3","['boy', 'boy', 'jar', 'girl', 'cookie', 'stool', 'mother', 'dish_2', 'mother', 'water', 'floor', 'mother', 'window', 'plant', 'plant', 'mother', 'water', 'floor', 'mother', 'dish_3', 'dish_3']"
343-0,1,"water, sink, boy, cookie jar, he, she, water, floor, girl, brother","group2, group2, group1, group1, group1, group2, group2, group2, group1, group1","['water', 'sink', 'boy', 'jar', 'boy', 'mother', 'water', 'floor', 'girl', 'boy']"
344-0,1,"cookie jar, he, stool, sister, mother, sink, floor, she, dishes, window, she, dishes","group1, group1, group1, group1-kid-girl, group2, group2, group2, group2, group2, group4, group2, group2","['jar', 'boy', 'stool', 'girl', 'mother', 'sink', 'floor', 'mother', 'dish_2', 'window', 'mother', 'dish_2']"
344-2,1,"cookie, sister, cookie jar, floor, mother, dishes, sink, feet, she, sister, cookie,  brother, mother, window, flower, dishes, cookies, stool","group1, group1-kid-girl, group1, group1, group2, group2, group2, group1-girl-hand, group2, group1-kid-girl, group1, group1, group2, group4, group4, group2, group1, group1","['cookie', 'girl', 'jar', 'floor', 'mother', 'dish_2', 'sink', 'girl', 'mother', 'girl', 'cookie', 'boy', 'mother', 'window', 'plant', 'dish_2', 'cookie', 'stool']"
346-0,1," kid, cookies, cookie jar, hand, jar, she, dishes, sink, floor, dishes, sink, yard, grass, kid,  cookies, cookie jar, kid, hand, mama, dishes, sink, window","group1-kid-boy, group1, group1, group1-girl-hand, group1, group2, group2, group2, group2, group2, group2, group4, group4, group1-kid-boy, group1, group1, group1-kid-girl, group1-girl-hand, group2, group2, group2, group4","['boy', 'cookie', 'jar', 'girl', 'jar', 'mother', 'dish_2', 'sink', 'floor', 'dish_2', 'sink', 'yard', 'plant', 'boy', 'cookie', 'jar', 'girl', 'girl', 'mother', 'dish_2', 'sink', 'window']"
349-0,1,"nose, finger, she, he, cookie, stool, him, she, dishes, water, floor, spigot, cookie, jar, she, dishes, water, floor, spigot","group1-girl-hand, group1-girl-hand, group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group1, group1, group2, group2, group2, group2, group2","['girl', 'girl', 'girl', 'boy', 'cookie', 'stool', 'boy', 'mother', 'dish_2', 'water', 'floor', 'sink', 'cookie', 'jar', 'mother', 'dish_2', 'water', 'floor', 'sink']"
349-1,1,"kids, cookie jar, boy, cookies, sister, stool, him, mother, dishes, water, sink, water, floor, sister, cookies, mother, dishes, spigot, water, floor","group1-they, group1, group1, group1, group1-kid-girl, group1, group1, group2, group2, group2, group2, group2, group2, group1-kid-girl, group1, group2, group2, group2, group2, group2","['kids', 'jar', 'boy', 'cookie', 'girl', 'stool', 'boy', 'mother', 'dish_2', 'water', 'sink', 'water', 'floor', 'girl', 'cookie', 'mother', 'dish_2', 'sink', 'water', 'floor']"
350-0,1,"girl, dishes, cookie jar, cookies, cookie jar, sister, him, he, stool, sister, dishes, sister, mama, dishes, she, spigot, water, cup, he, stool, cookie jars, cookie jars, cookies, she, dishes, she, water, sink, she, apron, shoes","group2, group2, group1, group1, group1, group1-kid-girl, group1, group1, group1, group1-kid-girl, group2, group1-kid-girl, group2, group2, group2, group2, group2, group3, group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group2, group2","['mother', 'dish_2', 'jar', 'cookie', 'jar', 'girl', 'boy', 'boy', 'stool', 'girl', 'dish_2', 'girl', 'mother', 'dish_2', 'mother', 'sink', 'water', 'dish_3', 'boy', 'stool', 'jar', 'jar', 'cookie', 'mother', 'dish_2', 'mother', 'water', 'sink', 'mother', 'mother', 'mother']"
350-1,1,"boy, cookies, jar, sister, dishes, cookie jar, boy, stool, stool, cookie jar, cookie jar, he, sister, she, dishes, water, saucer, cup","group1, group1, group1, group1-kid-girl, group2, group1, group1, group1, group1, group1, group1, group1, group1-kid-girl, group2, group2, group2, group3, group3","['boy', 'cookie', 'jar', 'girl', 'dish_2', 'jar', 'boy', 'stool', 'stool', 'jar', 'jar', 'boy', 'girl', 'mother', 'dish_2', 'water', 'dish_3', 'dish_3']"
354-0,1,"children, cookies, cookie jar, stool, sister, brother, cookies, he, cookie jar, mother, dishes, sink, water, floor, she, cookie jar, mother, kids","group1-they, group1, group1, group1, group1-kid-girl, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group1, group2, group1-they","['kids', 'cookie', 'jar', 'stool', 'girl', 'boy', 'cookie', 'boy', 'jar', 'mother', 'dish_2', 'sink', 'water', 'floor', 'mother', 'jar', 'mother', 'kids']"
355-0,1,"she, dishes, boy, cookies, jar, he, stool, cups, water, floor, housewife, dishes, she, window, she, water, floor, cookies","group2, group2, group1, group1, group1, group1, group1, group3, group2, group2, group2, group2, group2, group4, group2, group2, group2, group1","['mother', 'dish_2', 'boy', 'cookie', 'jar', 'boy', 'stool', 'dish_3', 'water', 'floor', 'mother', 'dish_2', 'mother', 'window', 'mother', 'water', 'floor', 'cookie']"
355-1,1,"boy, cookie jar, he, floor, he, cookie, she, she, water, water, floor, she, water, floor, she, water, apron, she, plates","group1, group1, group1, group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2","['boy', 'jar', 'boy', 'floor', 'boy', 'cookie', 'girl', 'girl', 'water', 'water', 'floor', 'mother', 'water', 'floor', 'mother', 'water', 'mother', 'mother', 'dish_2']"
